url,cluster,relevance_score
https://www.fdic.gov/federal-register-publications/first-national-bank-eagle-lake-kimberly-jones-rin-3064-za49.pdf,0,0.85636574
https://www.fdic.gov/federal-register-publications/first-security-bank-roundup-shawn-w-dutton-rin-3064-za49.pdf,0,0.8464894
https://www.fdic.gov/federal-register-publications/wilcox-bancshares-inc-noah-w-wilcox-rin-3064-za49.pdf,0,0.8953655
https://www.fdic.gov/federal-register-publications/connect-bank-arkansas-jessica-bradford-rin-3064-za49.pdf,2,0.7731426
https://www.fdic.gov/federal-register-publications/community-savings-bank-michelle-m-deutmeyer-rin-3064-za49.pdf,0,0.91291046
https://www.fdic.gov/federal-register-publications/merchants-and-planters-stacy-wagner-rin-3064-za49.pdf,0,0.9322407
https://www.fdic.gov/federal-register-publications/bank-charles-town-alice-frazier-rin-3064-za49.pdf,0,0.85540575
https://www.fdic.gov/federal-register-publications/citizens-bank-kim-kohlbusch-rin-3064-za49.pdf,0,0.6632921
https://fdic.gov/federal-register-publications/peoples-bank-trust-co-suzette-morris-rin-3064-za49.pdf,0,0.9297987
https://www.fdic.gov/federal-register-publications/denison-state-bank-kim-clements-rin-3064-za49.pdf,0,0.8673582
https://www.fdic.gov/federal-register-publications/guaranty-bank-trust-co-delhi-troy-q-richards-rin-3064-za49.pdf,0,0.9123091
https://www.fdic.gov/consumer-resource-center/events/money-smart-town-hall-protecting-older-adults-scams-fraud-and-cyber,3,0.9677343
https://www.fdic.gov/federal-register-publications/rise-economy-and-43-organizations-rin-3064-ag13.pdf,2,0.74710107
https://www.fdic.gov/consumer-resource-center/consumer-complaint-process,3,0.9598022
https://fdic.gov/federal-register-publications/community-spirit-bank-brad-bolton-rin-3064-za49.pdf,0,0.8191006
https://www.fdic.gov/federal-register-publications/austin-bank-sally-myers-rin-za49.pdf,0,0.75487256
https://www.fdic.gov/federal-register-publications/michael-ravnitzky-rin-3064-ag15.pdf,1,0.7561461
https://www.fdic.gov/federal-register-publications/ion-bank-robert-voets-rin-za49.pdf,0,0.80110294
https://fdic.gov/federal-register-publications/infirst-bank-jason-petrusic-rin-3064-za49.pdf,0,0.7903316
https://www.fdic.gov/bank-examinations/staying-alert-mortgage-fraud,3,0.9080285
https://fdic.gov/federal-register-publications/cross-keys-bank-sherry-darnell-rin-3064-za49.pdf,0,0.75696754
https://www.fdic.gov/federal-register-publications/state-bank-northwest-lorilei-bruggink-rin-3064-za49.pdf,0,0.9283221
https://www.fdic.gov/consumer-resource-center/2025-06/bank-impersonation-scams-and-fake-banks,3,0.93027914
https://www.fdic.gov/news/financial-institution-letters/2025/request-information-potential-actions-address-payments,3,0.97076
https://www.fdic.gov/news/press-releases/2025/federal-bank-regulatory-agencies-seek-comment-address-payments-and-check,3,0.90514475
https://www.fdic.gov/request-information-potential-actions-address-payments-fraud.pdf,2,0.87875813
https://www.fdic.gov/about/advisory-committees/community-banking/2021/2021-07-22-minutes.pdf,2,0.7777034
https://archive.fdic.gov/view/fdic/2529/fdic_2529_DS2.pdf,0,0.5697706
https://www.fdic.gov/federal-register-publications/fdic-federal-register-citations-7164,3,0.8819324
https://www.fdic.gov/consumer-compliance/unfair-deceptive-or-abusive-acts-or-practices,3,0.9334535
https://www.fdic.gov/financial-reports/2024-annual-report-section5.pdf,1,0.8173946
https://www.fdic.gov/consumer-resource-center/2024-12/december-2024-money-smart-newsletter,3,0.9485362
https://www.fdic.gov/resources/supervision-and-examinations/consumer-compliance-examination-manual/documents/7/vii-2-1.pdf,1,0.6108323
https://www.fdic.gov/system/files/2024-12/interagency-statement-on-elder-financial-exploitation.pdf,1,0.7146503
https://www.fdic.gov/news/press-releases/2024/agencies-issue-statement-elder-financial-exploitation,3,0.8781538
https://www.fdic.gov/news/financial-institution-letters/2024/agencies-issue-interagency-statement-elder-financial,3,0.9534539
https://www.fdic.gov/about/fdic-oig-information-management-systems-oims,1,0.7038854
https://www.fdic.gov/consumer-resource-center/2024-10/october-2024-money-smart-newsletter,3,0.936274
https://www.fdic.gov/federal-register-publications/national-consumer-law-center-rin-3064-af34,2,0.7989554
https://www.fdic.gov/news/press-releases/2018/pr18019.html,3,0.96130925
https://www.fdic.gov/resources/regulations/federal-register-publications/2006/06c30redalerts.pdf,2,0.80589545
https://www.fdic.gov/analysis/cfr/working-papers/2017/cfr-wp2017-06.pdf,0,0.7416072
https://www.fdic.gov/resources/supervision-and-examinations/consumer-compliance-examination-manual/documents/7/tab-vii.pdf,1,0.29631
https://www.fdic.gov/federal-register-publications/citizens-bank-tabbetha-calvert-rin-3064-za39,1,0.7227502
https://www.fdic.gov/consumer-resource-center/events/national-town-hall-scams-older-adults-featuring-money-smart-older,3,0.9567303
https://www.fdic.gov/news/financial-institution-letters/2004/fil2704a.html,3,0.92509186
https://www.fdic.gov/system/files/2024-09/gao-presentation-091823.pptx,1,0.13174982
https://www.fdic.gov/consumer-compliance,3,0.9666913
https://www.fdic.gov/consumer-resource-center/2024-05/your-business-your-deposits,3,0.9485338
https://www.fdic.gov/center-financial-research/2017-working-papers,3,0.8658306
https://www.fdic.gov/system/files/2024-07/joint-statement-on-third-party-deposit-products_0.pdf,1,0.8233447
https://www.fdic.gov/news/news/financial/2016/fil16059b.pdf,0,0.75344425
https://www.fdic.gov/news/press-releases/2024/fdic-announces-settlement-arkansas-bank-and-nine-former-employees,3,0.89275086
https://www.fdic.gov/about/advisory-committees/community-banking/2024/2024-05-02-supervision-and-policy-updates.pdf,3,0.8283192
https://www.fdic.gov/resources/bankers/third-party-relationships/third-party-risk-management-guide.pdf,1,0.7565044
https://www.fdic.gov/news/financial-institution-letters/2004/fil2604a.html,3,0.9483454
https://www.fdic.gov/news/financial-institution-letters/2005/fil8005a.html,3,0.96429396
https://archive.fdic.gov/view/fdic/11755/fdic_11755_DS1.pdf,3,0.86782944
https://archive.fdic.gov/view/fdic/11744/fdic_11744_DS1.pdf,0,0.61930835
https://www.fdic.gov/consumer-resource-center/money-smart-older-adults,3,0.93778706
https://www.fdic.gov/resources/regulations/laws/section-18a4-of-fdi-act/letters/2024-01-19-zil.pdf,1,0.74908245
https://www.fdic.gov/risk-management-manual-examination-policies/section-9-1.pdf,1,0.82669634
https://www.fdic.gov/resources/supervision-and-examinations/examination-policies-manual/section10-1.pdf,1,0.8537713
https://www.fdic.gov/resources/consumers/money-smart/training-and-events/2023-11-08-veterans-id-theft.html,3,0.95469075
https://www.fdic.gov/consumer-resource-center/2023-10/scammers-and-fake-banks,3,0.94008243
https://www.fdic.gov/resources/supervision-and-examinations/consumer-compliance-examination-manual/documents/7/vii-3-1.pdf,1,0.73419
https://www.fdic.gov/consumer-resource-center/2023-09/fraud-against-elderly,3,0.966226
https://www.fdic.gov/consumer-resource-center/having-problem-debt-collector-you-also-have-protections,3,0.91183484
https://archive.fdic.gov/view/fdic/12238/fdic_12238_DS1.pdf,0,0.79166126
https://www.fdic.gov/bank-examinations/winter-2005-vol-2-issue-2-table-contents,3,0.9236224
https://www.fdic.gov/bank-examinations/summer-2005-vol-2-issue-1-table-contents,3,0.9436527
https://www.fdic.gov/bank-examinations/winter-2006-vol-3-issue-2-table-contents,3,0.9651358
https://www.fdic.gov/bank-examinations/enforcement-actions-against-individuals-2005-year-review,3,0.9471848
https://www.fdic.gov/bank-examinations/summer-2007-vol-4-issue-1-table-contents,3,0.9257753
https://www.fdic.gov/bank-examinations/summer-2008-vol-5-issue-1-table-contents,3,0.8975556
https://www.fdic.gov/bank-examinations/examiners-desk-unfair-and-deceptive-acts-and-practices-recent-fdic-experience,3,0.9060813
https://www.fdic.gov/publications/criminal-activity-associated-sl-failures,3,0.9353837
https://www.fdic.gov/bank-examinations/remote-deposit-capture-primer,3,0.8638749
https://www.fdic.gov/news/board-matters/2023/2023-05-31-notational-fr-e.pdf,2,0.8094564
https://www.fdic.gov/bank-examinations/winter-2010-vol-7-issue-2-table-contents,3,0.91979206
https://archive.fdic.gov/view/fdic/11747/fdic_11747_DS1.pdf,1,0.66743994
https://archive.fdic.gov/view/fdic/6603/fdic_6603_DS1.pdf,0,0.76381326
https://archive.fdic.gov/view/fdic/11748/fdic_11748_DS1.pdf,0,0.64852893
https://archive.fdic.gov/view/fdic/11741/fdic_11741_DS1.pdf,0,0.6734947
https://archive.fdic.gov/view/fdic/11750/fdic_11750_DS1.pdf,2,0.7424897
https://archive.fdic.gov/view/fdic/11749/fdic_11749_DS1.pdf,2,0.78451693
https://www.fdic.gov/news/financial-institution-letters/2023/fil23019a.pdf,1,0.7148346
https://www.fdic.gov/about/financial-reports/reports/2022annualreport/ar22section6.pdf,1,0.7877642
https://www.fdic.gov/federal-deposit-insurance-act/section-19-penalty-unauthorized-participation-convicted-individual,3,0.95056355
https://www.fdic.gov/news/press-releases/2023/pr23002a.pdf,1,0.8015131
https://www.fdic.gov/resources/consumers/consumer-news/documents/2022/2022-12-esp.pdf,1,0.4255032
https://www.fdic.gov/consumer-resource-center/2022-12/avoid-scams-while-shopping-online-bargains,3,0.9602263
https://www.fdic.gov/resources/consumers/events/2022-09-29-abc-credit.html,3,0.9609831
https://www.fdic.gov/consumer-resource-center/mortgage-scams,3,0.91566813
https://www.fdic.gov/consumer-resource-center/debt-collection,3,0.93611026
https://www.fdic.gov/news/financial-institution-letters/2022/fil22040a.pdf,1,0.84134185
https://www.fdic.gov/news/fact-sheets/crypto-fact-sheet-7-28-22.html,3,0.9569202
https://www.fdic.gov/consumer-resource-center/2022-07/july-2022-money-smart-newsletter,3,0.93711597
https://www.fdic.gov/resources/consumers/events/2022-06-07-financial-abuse.html,3,0.93764675
https://www.fdic.gov/about/advisory-committees/community-banking/2022/2022-05-03-transcript.pdf,2,0.8084145
https://resolutions.fdic.gov/,1,0.72101074
https://www.fdic.gov/resources/consumers/consumer-news/documents/2021/2021-11.pdf,2,0.6450628
