url,cluster,relevance_score
https://www.fdic.gov/national-rates-and-rate-caps/national-rates-and-rate-caps-march-2025,,
https://www.fdic.gov/bank-financial-reports/ffiec-031-and-ffiec-041-call-report-instructions-update-march-2025,,
https://www.fdic.gov/bank-financial-reports/instructions-preparation-consolidated-reports-condition-and-income-ffiec-031,,
https://www.fdic.gov/bank-financial-reports/ffiec-031-041-call-report-instructions-update-march-2025.pdf,,
https://www.fdic.gov/news/financial-institution-letters/2025/compliance-date-extension-sections-3284-and-3285-amendments,3.0,0.9167082031459443
https://www.fdic.gov/news/press-releases/2025/fdic-issues-cra-examination-schedules-second-quarter-2025-and-third,,
https://www.fdic.gov/news/financial-institution-letters/2025/guidance-help-financial-institutions-and-facilitate-1,2.0,0.9728950871957822
https://www.fdic.gov/system/files/2024-08/2016-09-rc-q.pdf,1.0,0.9059406468710198
https://www.fdic.gov/banker-resource-center/appraisals-and-other-valuation-products,3.0,0.9708766140413646
https://www.fdic.gov/strategic-plans/fdic-mission-vision-and-values,3.0,0.949834266995271
https://www.fdic.gov/news/press-releases/2025/statement-acting-chairman-travis-hill,,
https://www.fdic.gov/careers/financial-institution-intern-program,,
https://www.fdic.gov/news,,
https://www.fdic.gov/bank-financial-reports/031-041-rc-f-other-assets-december-2024,1.0,0.931287479793389
https://www.fdic.gov/bank-financial-reports/031-041-rc-g-other-liabilities-december-2024,1.0,0.9131248254125826
https://archive.fdic.gov/view/fdic/15503,0.0,0.9939952154445421
https://www.fdic.gov/consumer-resource-center/events/fdic-hosts-vita-community-development-opportunities-and-bank,,
https://www.fdic.gov/financial-reports/budget-expenditures-budget-component-and-major-expense-category-third-quarter,,
https://www.fdic.gov/minority-depository-institutions-program/preservation-and-promotion-minority-depository,3.0,0.9485039491491482
https://www.fdic.gov/laws-and-regulations/economic-growth-and-regulatory-paperwork-reduction-act-1996,,
https://www.fdic.gov/news/press-releases/2024/fdic-issues-cra-examination-schedules-first-quarter-2025-and-second,,
https://www.fdic.gov/household-survey/2023-fdic-national-survey-unbanked-and-underbanked-households-report,,
https://www.fdic.gov/news/financial-institution-letters/2024/guidance-help-financial-institutions-and-facilitate-30,2.0,0.9122041536013201
https://www.fdic.gov/news/financial-institution-letters/2024/guidance-help-financial-institutions-and-facilitate-29,2.0,0.9497255428910361
https://www.fdic.gov/publications/small-business-lending-survey-2024-section-6-lending-practices-and-competitive,,
https://www.fdic.gov/news/financial-institution-letters/2024/consolidated-reports-condition-and-income-third-quarter,4.0,0.9848482832349935
https://www.fdic.gov/news/financial-institution-letters/2024/guidance-help-financial-institutions-and-facilitate-24,2.0,0.9435491225819408
https://www.fdic.gov/news/financial-institution-letters/2024/guidance-help-financial-institutions-and-facilitate-25,2.0,0.9613321648035875
https://www.fdic.gov/news/financial-institution-letters/2024/guidance-help-financial-institutions-and-facilitate-22,2.0,0.9659721454278691
https://www.fdic.gov/news/financial-institution-letters/2024/guidance-help-financial-institutions-and-facilitate-23,2.0,0.960733413584108
https://www.fdic.gov/final-statement-policy-bank-merger-transactions-vc-hill,,
https://www.fdic.gov/news/financial-institution-letters/2024/updated-ffiec-it-examination-handbook-development,3.0,0.9654998040546015
https://www.fdic.gov/unsafe-and-unsound-banking-practices-brokered-deposits-restrictions-extension-comment-period,,
https://www.fdic.gov/news/financial-institution-letters/2024/guidance-help-financial-institutions-and-facilitate-19,2.0,0.9646158113575662
https://www.fdic.gov/news/financial-institution-letters/2024/guidance-help-financial-institutions-and-facilitate-18,2.0,0.9584780193415804
